id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
510,Startup India Seed Fund Challenge - Season 26,GitHub,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 26. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Electrical Engineering,"Public Speaking,Financial Accounting,Business Strategy",Bangalore,ONLINE,2026-11-29,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-27,ACTIVE
511,Adobe India Women in Tech Internship 2026,Smart India Hackathon,Internships,"Detailed description for Adobe India Women in Tech Internship 2026. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,3,Electronics & Communication,"Algorithms,Java,Data Structures",Bangalore,OFFLINE,2026-10-08,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-26,ACTIVE
512,TCS CodeVita Coding Competition - Season 26,ACM,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 26. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Law/LLB,"Algorithms,C++,Data Structures",Bangalore,OFFLINE,2026-08-10,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-26,EXPIRED
513,UN Sustainable Development Goals Workshop - Season 26,Tata Trusts,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 26. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Computer Science,Leadership,Chennai,OFFLINE,2026-09-25,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-26,ACTIVE
514,International Conference on AI & ML (ICML India) 2026,ACM,Conferences,"Detailed description for International Conference on AI & ML (ICML India) 2026. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Electronics & Communication,Deep Learning,Delhi,OFFLINE,2026-09-09,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-27,ACTIVE
515,DRDO Young Scientist Lab Project - Season 26,AICTE,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 26. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,5,Commerce/B.Com,"Computer Vision,C++",Delhi,ONLINE,2026-09-02,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-29,CLOSING_SOON
516,GitHub Campus Expert Program - Season 26,ISRO,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 26. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,4,Business/BBA,"Git,Communication",Pune,HYBRID,2026-12-06,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-27,UPCOMING
517,G20 Youth Summit Innovation Challenge 2026,IEEE,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge 2026. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Science/B.Sc,"Leadership,Business Strategy",Delhi,OFFLINE,2026-08-15,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-26,EXPIRED
518,Stanford University Knight-Hennessy Scholars - Season 26,IEEE,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 26. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,5,Electrical Engineering,Leadership,Bangalore,ONLINE,2026-09-16,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-28,ACTIVE
519,L&T Build India Scholarship - Season 26,IIT Madras,Scholarships,"Detailed description for L&T Build India Scholarship - Season 26. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,4,Business/BBA,Physics,Chennai,OFFLINE,2026-12-18,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-26,UPCOMING
520,National Talent Search Examination (NTSE) 2026,UNESCO,Exams,"Detailed description for National Talent Search Examination (NTSE) 2026. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Medicine/MBBS,"Problem Solving,Mathematics",Delhi,HYBRID,2026-09-30,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-29,ACTIVE
521,Smart India Hackathon - Season 27,Coursera,Hackathons,"Detailed description for Smart India Hackathon - Season 27. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,4,All Branches,"SQL,React,Python",Pune,ONLINE,2026-12-05,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-25,ACTIVE
522,Google Summer of Code (GSoC) - Season 27,ISRO,Internships,"Detailed description for Google Summer of Code (GSoC) - Season 27. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Business/BBA,"C++,Git,Python",Bangalore,ONLINE,2026-10-26,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-28,ACTIVE
523,ISRO Fellowship Program 2026,Reliance Foundation,Fellowships,"Detailed description for ISRO Fellowship Program 2026. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,4,Computer Science,"Research Methodology,Academic Writing,Python",Kolkata,HYBRID,2026-10-26,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-27,ACTIVE
524,Kaggle ML Competition: Indian Housing - Season 27,Ministry of Education,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 27. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,3,Civil Engineering,"Statistics,Python",Delhi,ONLINE,2026-12-05,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-25,ACTIVE
525,Microsoft Learn Student Ambassador - Season 27,Coursera,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador - Season 27. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,5,Arts/Humanities,"Leadership,Communication",Pune,HYBRID,2026-07-11,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-28,EXPIRED
526,AWS Cloud Practitioner Certification Scholarship 2026,Google,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship 2026. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Science/B.Sc,Kubernetes,Bangalore,HYBRID,2026-12-19,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-25,ACTIVE
527,NITI Aayog Internship Scheme - Season 27,GitHub,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 27. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,All Branches,"Data Analytics,Communication",Pune,OFFLINE,2026-09-03,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-29,CLOSING_SOON
528,UNESCO Youth Volunteering Fellowship - Season 27,TCS,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship - Season 27. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Law/LLB,"Communication,Social Work,Leadership",Pune,HYBRID,2026-12-12,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-26,UPCOMING
529,Study Abroad in Germany: DAAD Scholarship 2026,Startup India,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship 2026. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,3,Commerce/B.Com,"German Language,Research Methodology",Remote,OFFLINE,2026-09-15,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-29,ACTIVE
530,Startup India Seed Fund Challenge - Season 27,Infosys,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 27. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,5,Business/BBA,"Public Speaking,Financial Accounting,Business Strategy",Delhi,ONLINE,2026-10-23,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-27,ACTIVE
531,Adobe India Women in Tech Internship - Season 27,IIT Madras,Internships,"Detailed description for Adobe India Women in Tech Internship - Season 27. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Science/B.Sc,"C++,Java,Algorithms",Chennai,OFFLINE,2026-07-24,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-25,EXPIRED
532,TCS CodeVita Coding Competition 2026,UNESCO,Competitions,"Detailed description for TCS CodeVita Coding Competition 2026. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,1,4,Law/LLB,"C++,Java,Data Structures",Hyderabad,HYBRID,2026-11-17,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-29,ACTIVE
533,UN Sustainable Development Goals Workshop - Season 27,Startup India,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 27. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,3,Commerce/B.Com,"Leadership,Communication",Chennai,ONLINE,2026-10-31,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-28,ACTIVE
